eventID,eventDate,occurrenceID,basisOfRecord,recordNumber,catalogNumber,organismName,organismID,scientificName,lifeStage,sex,individualCount,taxonID,kingdom,phylum,family,genus,speciesEpithet,occurrenceStatus,recordedByID
615f2410-f98b-4dca-8167-57657f69045e,2017-05-26,b927500f-efc2-4bf1-8ab9-4a729d2f1baa,MaterialSample,RH01170,Genlab_ID,Lmu366,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
7e7532b5-006b-4fa9-93d4-3eb36f415f70,2017-05-26,b90b6ca2-2510-47f8-8a34-69edd05ca4ab,MaterialSample,RH01132,Genlab_ID,Lmu383,Create a unique ID,Lagopus muta,unknown,Female,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
7e7532b5-006b-4fa9-93d4-3eb36f415f70,2017-05-26,36635621-8ed6-4b96-afb9-a2b319e66338,MaterialSample,RH01143,Genlab_ID,Lla109,Create a unique ID,Lagopus lagopus,unknown,Male,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
3016a219-2a29-4c83-9df7-441bc566fbdf,2017-05-26,83065558-757d-40b1-a712-2595a612421c,MaterialSample,RH01192,Genlab_ID,Lla108,Create a unique ID,Lagopus lagopus,unknown,Female,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
3016a219-2a29-4c83-9df7-441bc566fbdf,2017-05-26,12a37a91-1c8a-4a6f-9f64-170325fd6d29,MaterialSample,RH01239,Genlab_ID,Lla107,Create a unique ID,Lagopus lagopus,unknown,Female,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
143b1b12-3851-45b1-a655-cce23bd25814,2017-05-26,5d577ef3-60a3-4073-aedd-51ebf59d57c1,MaterialSample,RH01163,Genlab_ID,Lmu378,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
d7b3a9d0-c768-4c94-aa59-1f8eec5d5cd2,2017-05-26,d4b5be9c-5ca0-42d0-9a80-29deb4e6aa45,MaterialSample,RH01288,Genlab_ID,Lmu359,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
917222fd-ad39-43be-9a8f-5608a481c43f,2017-05-26,ce83caaf-e4c9-443a-8cfa-ed8f2ad0e8a8,MaterialSample,RH01181,Genlab_ID,Lmu370,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
f656c9ca-3a74-4c5a-ad65-88bcdf3ecddb,2017-05-26,cb0a9414-11df-4bb8-81fd-cda1d5826eea,MaterialSample,RH01168,Genlab_ID,Lmu375,Create a unique ID,Lagopus muta,unknown,Female,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
61745134-b7ba-4aca-8593-75d568bf21e8,2017-05-26,18c02f99-b55f-46a3-ac28-f490f97e19bd,MaterialSample,RH01270,Genlab_ID,Lmu375,Create a unique ID,Lagopus muta,unknown,Female,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
61745134-b7ba-4aca-8593-75d568bf21e8,2017-05-26,0be7b34c-66ab-44f8-bf33-aa21ad542688,MaterialSample,RH01234,Genlab_ID,Lmu375,Create a unique ID,Lagopus muta,unknown,Female,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
61745134-b7ba-4aca-8593-75d568bf21e8,2017-05-26,3c15e184-e93a-4598-864e-8107f125a8a5,MaterialSample,RH01276,Genlab_ID,Lmu375,Create a unique ID,Lagopus muta,unknown,Female,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
61745134-b7ba-4aca-8593-75d568bf21e8,2017-05-26,5f41c84e-c35b-44aa-aec1-3c21ef027864,MaterialSample,RH01186,Genlab_ID,Lmu360,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
f27db85f-74f3-4f2f-a908-864adb9a858f,2017-05-26,1730af53-e7be-4104-8f2e-9df8f0637a1e,MaterialSample,RH01241,Genlab_ID,Lmu333,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
f27db85f-74f3-4f2f-a908-864adb9a858f,2017-05-26,330a8e60-0df7-4c5d-bda2-8a008976943a,MaterialSample,RH01265,Genlab_ID,Lmu371,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
abcf05a6-f9fd-4ddf-aaf3-460af9928337,2017-05-26,2c8713d6-34a0-4a0e-a5c7-d763b08feb58,MaterialSample,RH01291,Genlab_ID,Lmu372,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
734ebd03-457c-4d00-a4ae-e4339323afc0,2017-05-26,ed0ca9ed-1eb0-4314-8f3f-7b8ed0a355bd,MaterialSample,RH01089,Genlab_ID,Lmu376,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
734ebd03-457c-4d00-a4ae-e4339323afc0,2017-05-26,b53de48c-4b3e-45a4-9986-9089599743a0,MaterialSample,RH01090,Genlab_ID,Lmu385,Create a unique ID,Lagopus muta,unknown,Female,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
93bcf742-963b-4fe4-877b-f6fa9883d558,2017-05-26,fe4dd679-1dce-4606-a496-ba0b653e8aa8,MaterialSample,RH01092,Genlab_ID,Lmu284,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
93bcf742-963b-4fe4-877b-f6fa9883d558,2017-05-26,99d78886-8bc3-430b-86f2-0ff81b512b8f,MaterialSample,RH01093,Genlab_ID,Lmu284,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
643ac265-d6b1-4955-9e4e-66916cf82f67,2017-06-01,a2cb69f4-2108-4882-be8c-b1e18a2a0ccc,MaterialSample,RH01087,Genlab_ID,Lmu406,Create a unique ID,Lagopus muta,unknown,Female,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
424c4763-17f4-42fa-a363-b4578abbb511,2017-06-01,8d8eff46-4767-4a39-941a-d6e08e65c9b9,MaterialSample,RH01086,Genlab_ID,Lmu392,Create a unique ID,Lagopus muta,unknown,Female,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
ff1007b8-ad61-4926-a0f9-f9ddb05571ae,2017-06-01,0b3787dc-f9de-4610-8af9-44642644d423,MaterialSample,RH01085,Genlab_ID,Lmu368,Create a unique ID,Lagopus muta,unknown,Female,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
ff1007b8-ad61-4926-a0f9-f9ddb05571ae,2017-06-01,1d1a6685-bd60-413a-b127-be21c55efd5f,MaterialSample,RH01084,Genlab_ID,Lla111,Create a unique ID,Lagopus lagopus,unknown,Female,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
6c9b5ddb-e831-4a65-909e-5e0d2ed694a4,2017-06-01,9b43495d-c84a-46ac-bae1-af70644fbb90,MaterialSample,RH01083,Genlab_ID,Lmu247,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
2ebe839a-0b93-4e26-ac0b-150ea9b181c0,2017-06-01,abeb9cba-dfa3-48c2-b1a8-4c88321c7b57,MaterialSample,RH01082,Genlab_ID,Lmu414,Create a unique ID,Lagopus muta,unknown,Female,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
2ebe839a-0b93-4e26-ac0b-150ea9b181c0,2017-06-01,58cb2a57-2060-49be-bbc7-0e1b7d3f4713,MaterialSample,RH01081,Genlab_ID,Lmu403,Create a unique ID,Lagopus muta,unknown,Female,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
2ebe839a-0b93-4e26-ac0b-150ea9b181c0,2017-06-01,dccd853b-c6c1-4d35-9f8e-a05632196ca7,MaterialSample,RH01080,Genlab_ID,Lmu399,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
c4b877bb-fb6a-4a84-a9b5-209ca09f720f,2017-06-01,da069e0c-2a82-4f1c-82c7-80f0af43251b,MaterialSample,RH01079,Genlab_ID,Lmu403,Create a unique ID,Lagopus muta,unknown,Female,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
c4b877bb-fb6a-4a84-a9b5-209ca09f720f,2017-06-01,c65bbe38-0efc-4e20-89d7-04545c654499,MaterialSample,RH01078,Genlab_ID,Lmu399,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
f3147202-fe00-47e4-830b-6bc7eda2143e,2017-06-01,ab84d457-0f7e-4732-9189-b1fe33c884f2,MaterialSample,RH01077,Genlab_ID,Lmu402,Create a unique ID,Lagopus muta,unknown,Female,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
69de8449-9f52-42c0-a15f-7295307cbc97,2017-06-01,e367133f-7e3f-4613-ac65-415fd42469b6,MaterialSample,RH01076,Genlab_ID,Lmu410,Create a unique ID,Lagopus muta,unknown,Female,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
5939e86d-b91a-4e3a-bd42-90ebae447e16,2017-06-01,0d4272f4-c508-459c-bb06-7640444b03a7,MaterialSample,RH01075,Genlab_ID,Lmu413,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
ae263a98-c122-4614-884d-d851a7eda936,2017-06-01,6297289a-7fac-4a6d-8a08-94785466f80e,MaterialSample,RH01074,Genlab_ID,Lmu141,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
54ea92f3-4eeb-43ef-aa04-b1c7af7a2e85,2017-05-29,82a26d20-824c-447a-9c13-9fdf554fa02d,MaterialSample,RL00589,Genlab_ID,Lmu311,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
96458f54-384c-4550-a969-1f53fc536149,2017-05-29,7c39b098-89bb-476e-8d0b-725cd64bd852,MaterialSample,RL00587,Genlab_ID,Lla138,Create a unique ID,Lagopus lagopus,unknown,Female,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
04531033-da7c-44d7-9d40-9f871b989600,2017-05-29,891d66dd-b35b-4a4b-bb41-5c833f89aa42,MaterialSample,RL00586,Genlab_ID,Lla139,Create a unique ID,Lagopus lagopus,unknown,Male,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
04531033-da7c-44d7-9d40-9f871b989600,2017-05-29,b1df1a4b-af2d-4197-865d-fb9c520fdcc8,MaterialSample,RL00585,Genlab_ID,Lmu452,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
04531033-da7c-44d7-9d40-9f871b989600,2017-05-29,346a3452-11af-4d80-969a-a2d68f5df99f,MaterialSample,RL00584,Genlab_ID,Lmu264,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
4b50b932-7f4a-4e18-9592-1c1225e28808,2017-05-29,0da05577-8aa4-4bbc-8a04-d57b33b80a98,MaterialSample,RL00583,Genlab_ID,Lmu421,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
4b50b932-7f4a-4e18-9592-1c1225e28808,2017-05-29,71d25a24-40b6-4c78-a4cb-8767046a715f,MaterialSample,RL00582,Genlab_ID,Lmu264,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
4b50b932-7f4a-4e18-9592-1c1225e28808,2017-05-29,d5ad0f12-a421-4206-9ad9-f1ac8d6db06e,MaterialSample,RL00581,Genlab_ID,Lla147,Create a unique ID,Lagopus lagopus,unknown,Male,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
4b50b932-7f4a-4e18-9592-1c1225e28808,2017-05-29,abbcc79d-050c-4733-86bb-209c0c144d58,MaterialSample,RL00580,Genlab_ID,Lmu444,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
4b50b932-7f4a-4e18-9592-1c1225e28808,2017-05-29,2d766683-008a-4b64-bbf9-15cef1d0ec80,MaterialSample,RL00579,Genlab_ID,Lmu443,Create a unique ID,Lagopus muta,unknown,Female,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
de020e63-b3b1-4e4d-811f-9ea195e2176b,2017-05-29,9d33b780-beb9-45c2-b260-a73a0468ddab,MaterialSample,RL00578,Genlab_ID,Lmu437,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
b402b73d-b035-4d00-a1a8-285a22e61090,2017-05-29,970773f4-52dc-49cc-93ae-3873b0241a49,MaterialSample,RL00577,Genlab_ID,Lmu445,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
b402b73d-b035-4d00-a1a8-285a22e61090,2017-05-29,344fe159-2a9a-4d22-bffb-d993b0f299ef,MaterialSample,RL00576,Genlab_ID,Lla050,Create a unique ID,Lagopus lagopus,unknown,Male,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
828cc69b-1a0c-4f9c-b6ee-51c984e543a7,2017-05-26,3b84bc47-639e-4abf-8bd3-20da9440bdad,MaterialSample,RL00638,Genlab_ID,Lla146,Create a unique ID,Lagopus lagopus,unknown,Male,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
b8929bc2-7fd1-4649-b695-48ffc74a86b7,2017-05-26,29460de7-28d1-49d2-bc4a-34416f962ef4,MaterialSample,RL00637,Genlab_ID,Lla143,Create a unique ID,Lagopus lagopus,unknown,Female,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
b8929bc2-7fd1-4649-b695-48ffc74a86b7,2017-05-26,f7a65790-89ef-4a1f-a27f-69be5b16806a,MaterialSample,RL00636,Genlab_ID,Lla133,Create a unique ID,Lagopus lagopus,unknown,Female,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
b8929bc2-7fd1-4649-b695-48ffc74a86b7,2017-05-26,8bdbac9b-a3cb-469f-a738-b05baaf30fee,MaterialSample,RL00635,Genlab_ID,Lla140,Create a unique ID,Lagopus lagopus,unknown,Female,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
b8929bc2-7fd1-4649-b695-48ffc74a86b7,2017-05-26,67963c9c-2aa8-42c2-88af-4f8f40a10cef,MaterialSample,RL00634,Genlab_ID,Lla134,Create a unique ID,Lagopus lagopus,unknown,Female,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
b8929bc2-7fd1-4649-b695-48ffc74a86b7,2017-05-26,8025599d-64d4-4fc4-a43b-880ab88533fb,MaterialSample,RL00633,Genlab_ID,Lla085,Create a unique ID,Lagopus lagopus,unknown,Male,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
b8929bc2-7fd1-4649-b695-48ffc74a86b7,2017-05-26,f2a26a80-13bc-46ed-8108-d1a9b82335e9,MaterialSample,RL00632,Genlab_ID,Lla142,Create a unique ID,Lagopus lagopus,unknown,Female,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
b8929bc2-7fd1-4649-b695-48ffc74a86b7,2017-05-26,2986265e-b081-4705-81f5-0d7d893df2e6,MaterialSample,RL00631,Genlab_ID,Lla132,Create a unique ID,Lagopus lagopus,unknown,Female,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
cbaa5483-66e1-4292-8d0e-dc4abbfe8c0c,2017-05-26,e3d1d375-8182-4fad-89af-918d1ea6a827,MaterialSample,RL00630,Genlab_ID,Lmu449,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
7c21e560-eafe-4bec-90ec-833df29a0c87,2017-05-26,c35dab4c-5f56-4802-bf84-16d9a48ccec8,MaterialSample,RL00629,Genlab_ID,Lla128,Create a unique ID,Lagopus lagopus,unknown,Female,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
7c21e560-eafe-4bec-90ec-833df29a0c87,2017-05-26,73b6bc66-b88e-4679-ae25-11f86fc201bc,MaterialSample,RL00627,Genlab_ID,Lla130,Create a unique ID,Lagopus lagopus,unknown,Female,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
7c21e560-eafe-4bec-90ec-833df29a0c87,2017-05-26,5088d7f6-8ef1-4883-905f-83c76d5a095d,MaterialSample,RL00626,Genlab_ID,Lla144,Create a unique ID,Lagopus lagopus,unknown,Female,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
7c21e560-eafe-4bec-90ec-833df29a0c87,2017-05-26,ae636aca-806f-4dbe-80ab-9ac48744c50e,MaterialSample,RL00625,Genlab_ID,Lla064,Create a unique ID,Lagopus lagopus,unknown,Male,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
7c21e560-eafe-4bec-90ec-833df29a0c87,2017-05-26,1c1caa5c-f18e-477e-8d15-40ebe04c727e,MaterialSample,RL00624,Genlab_ID,Lla129,Create a unique ID,Lagopus lagopus,unknown,Male,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
7c21e560-eafe-4bec-90ec-833df29a0c87,2017-05-26,3760b3ea-a678-4f49-8dd2-f2d871368134,MaterialSample,RL00623,Genlab_ID,Lla142,Create a unique ID,Lagopus lagopus,unknown,Female,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
7c21e560-eafe-4bec-90ec-833df29a0c87,2017-05-26,1d26c6f0-54c2-4ec3-8d1b-b3b6dd785e65,MaterialSample,RL00621,Genlab_ID,Lla125,Create a unique ID,Lagopus lagopus,unknown,Female,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
7c21e560-eafe-4bec-90ec-833df29a0c87,2017-05-26,e01a76e1-8266-4f9b-9132-a41d3ff6fca9,MaterialSample,RL00620,Genlab_ID,Lla148,Create a unique ID,Lagopus lagopus,unknown,Male,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
7c21e560-eafe-4bec-90ec-833df29a0c87,2017-05-26,5a468381-547e-4aeb-bb8e-34c2dd68be0f,MaterialSample,RL00619,Genlab_ID,Lla145,Create a unique ID,Lagopus lagopus,unknown,Male,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
7c21e560-eafe-4bec-90ec-833df29a0c87,2017-05-26,fa6e1859-a6b7-4942-b0a5-96d7e998c44d,MaterialSample,RL00618,Genlab_ID,Lla131,Create a unique ID,Lagopus lagopus,unknown,Male,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
7c21e560-eafe-4bec-90ec-833df29a0c87,2017-05-26,934969f8-40a7-417c-9fba-abf458e8d90f,MaterialSample,RL00617,Genlab_ID,Lla131,Create a unique ID,Lagopus lagopus,unknown,Male,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
c809d6e7-f2b7-4469-a79d-d98376459987,2017-05-26,11f78e5b-95a4-4305-ac41-ab3b77b14dbc,MaterialSample,RL00616,Genlab_ID,Lmu330,Create a unique ID,Lagopus muta,unknown,Female,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
c809d6e7-f2b7-4469-a79d-d98376459987,2017-05-26,9be5788e-58b7-4e0e-a4a7-12e033445e18,MaterialSample,RL00614,Genlab_ID,Lmu448,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
8f8e993a-d312-4ecd-94c3-be6663759954,2017-05-26,f3552e21-4217-4340-a4c8-bf89d72e4685,MaterialSample,RL00613,Genlab_ID,Lla056,Create a unique ID,Lagopus lagopus,unknown,Male,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
8f8e993a-d312-4ecd-94c3-be6663759954,2017-05-26,a7cd1f6c-9439-4f8b-aa48-2f4f9901cbbd,MaterialSample,RL00612,Genlab_ID,Lla127,Create a unique ID,Lagopus lagopus,unknown,Female,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
33389678-adfc-4635-9352-1630f7f2aefc,2017-05-26,7e002505-845d-4e25-b051-f5e186d2f7cd,MaterialSample,RL00611,Genlab_ID,Lla128,Create a unique ID,Lagopus lagopus,unknown,Female,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
e2dccbdb-5100-4ba2-b594-28da20e56c76,2017-05-26,d5301032-1686-4848-ab8b-2b84de33b19a,MaterialSample,RL00610,Genlab_ID,Lmu318,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
48ac5f16-d3a2-4ec3-8e19-c534c3d6dee1,2017-05-26,b22f1407-fb31-4efb-b665-bcb220280756,MaterialSample,RL00609,Genlab_ID,Lmu429,Create a unique ID,Lagopus muta,unknown,Female,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
01cafe8d-123c-4aaa-ba19-d5d06388fe7e,2017-05-26,52bab61f-a246-4e78-aee1-a554aaece58d,MaterialSample,RL00608,Genlab_ID,Lmu273,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
56bf6ee9-b4ee-4296-93d9-dc7d03789ec0,2017-05-26,ef6678e2-e2ed-4cdc-b1d6-efca49166ae8,MaterialSample,RL00607,Genlab_ID,Lmu435,Create a unique ID,Lagopus muta,unknown,Female,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
2d0994ed-af95-45b1-845c-f8b6e8a0d048,2017-05-26,ff21cd54-5fc7-4aaf-8a43-e592b33a4c4b,MaterialSample,RL00606,Genlab_ID,Lmu450,Create a unique ID,Lagopus muta,unknown,Female,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
fa258230-a673-40fd-8cf5-d2b101647f40,2017-05-29,6e3963dc-1f83-4fc3-a423-a4d05d7be575,MaterialSample,RL00605,Genlab_ID,Lla136,Create a unique ID,Lagopus lagopus,unknown,Male,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
